month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin,,,,,,,,
DEC_21,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,14,15.00,21.00,210,294,84.00,28.57,,,,,,,,
DEC_21,VOLTFAST SACHETS 50MG 30'S NOVA,OTC,ANALGESIC,10,1.49,2.10,14.9,21,6.10,29.05,,,,,,,,
DEC_21,WELLWOMAN 50+CAPS VITABIOTICS,OTC,VITAMINS,1,46.44,65.00,46.44,65,18.56,28.55,,,,,,,,
DEC_21,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,1,6.00,8.50,6,8.5,2.50,29.41,,,,,,,,
DEC_21,WORMPLEX 400 TAB,RX,DE_WORMER,12,5.20,7.50,62.4,90,27.60,30.67,,,,,,,,
DEC_21,ZENTEL SUSP,RX,DE_WORMER,5,8.00,11.00,40,55,15.00,27.27,,,,,,,,
DEC_21,ZENTEL TAB,RX,DE_WORMER,12,6.33,9.00,75.96,108,32.04,29.67,,,,,,,,
DEC_21,ZINC 10MG TABS,OTC,VITAMINS,7,0.29,0.50,2.03,3.5,1.47,42,,,,,,,,
DEC_21,"ZINC OXIDE PLASTER 1""",OTC,FIRST_AID,2,3.50,5.00,7,10,3.00,30,,,,,,,,
DEC_21,ZINCOFER CAP CAPSULES,OTC,VITAMINS,2,13.80,19.00,27.6,38,10.40,27.37,,,,,,,,
DEC_21,ZINCOFER SYR 200ML,OTC,VITAMINS,3,12.74,17.50,38.22,52.5,14.28,27.2,,,,,,,,
DEC_21,ZINCOVIT DROPS 5ML APEX,OTC,VITAMINS,1,7.05,10.00,7.05,10,2.95,29.5,,,,,,,,
DEC_21,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,4,13.50,19.00,54,76,22.00,28.95,,,,,,,,
DEC_21,ZINCOVIT TABS,OTC,VITAMINS,6,18.50,26.00,111,156,45.00,28.85,,,,,,,,
DEC_21,ZINNAT 500MG TABS,RX,ANTI_INFECTION,4,8.83,12.00,35.33,48,12.67,26.4,,,,,,,,
DEC_21,ZITHROMAX 250MG 6'S PFIZER,RX,ANTI_INFECTION,5,127.00,175.00,635,875,240.00,27.43,,,,,,,,
DEC_21,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,3,9.59,13.00,28.77,39,10.23,26.23,,,,,,,,
DEC_21,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,4,11.50,16.00,46,64,18.00,28.13,,,,,,,,
DEC_21,ZUBES EXTRA STRONG 125ml,OTC,COUGH_COLD_PED,3,14.80,20.00,44.4,60,15.60,26,,,,,,,,
DEC_21,ZUBES LOZENGES,OTC,COUGH_COLD,12,0.78,1.20,9.36,14.4,5.04,35,,,,,,,,
JAN_22,ABONIKI BALM 25G,OTC,ANALGESIC,12,4.20,6.50,50.40,78.00,27.60,35.4,,,,,,,,
JAN_22,ABONIKI BALM 25G,OTC,ANALGESIC,6,4.20,6.50,25.20,39.00,13.80,35.4,,,,,,,,
JAN_22,ADOM KOO MIXTURE,OTC,HERBAL,2,5.50,8.00,11.00,16.00,5.00,31.3,,,,,,,,
JAN_22,ADOM KOOKO CAPS 30'S,OTC,HERBAL,1,14.00,19.00,14.00,19.00,5.00,26.3,,,,,,,,
JAN_22,ADOM KOOKO CAPS 30'S,OTC,HERBAL,5,11.70,16.00,58.50,80.00,21.50,26.9,,,,,,,,
JAN_22,ADULT DIAPERS XL EFAL,OTC,PERSONAL_CARE,2,24.00,32.00,48.00,64.00,16.00,25.0,,,,,,,,
JAN_22,AGBEVE TONIC,OTC,VITAMINS,2,8.00,11.00,16.00,22.00,6.00,27.3,,,,,,,,
JAN_22,ALKA 5 SYR 100ML CHARAK,OTC,HERBAL,2,27.00,38.00,54.00,76.00,22.00,28.9,,,,,,,,
JAN_22,ALKA SELTZER ORIGINAL 10,OTC,GI_LAX_ANTACID,1,4.26,6.00,4.26,6.00,1.74,29.0,,,,,,,,
JAN_22,ALPHA GARLIC CAPS,OTC,VITAMINS,1,11.49,17.00,11.49,17.00,5.51,32.4,,,,,,,,
JAN_22,ALUDROX TABS (M&G),OTC,GI_LAX_ANTACID,15,0.41,0.60,6.15,9.00,2.85,31.7,,,,,,,,
JAN_22,ALWAYS COTTON SOFT PINK PAD,OTC,PERSONAL_CARE_F,2,6.00,7.00,12.00,14.00,2.00,14.3,,,,,,,,
JAN_22,ALWAYS ULTRA THIN PAD 14's,OTC,PERSONAL_CARE_F,5,10.00,12.00,50.00,60.00,10.00,16.7,,,,,,,,
JAN_22,AMITRIPTYLINE 25MG TAB 28'S UK,RX,ANTIDEPRESSANT,14,0.27,0.40,3.78,5.60,1.82,32.5,,,,,,,,
JAN_22,AMLODIPINE 10MG TAB 28'S,RX,CARDIO,98,0.27,0.40,26.18,39.20,13.02,33.2,,,,,,,,
JAN_22,AMLODIPINE 5MG TABS UK,RX,CARDIO,84,0.22,0.30,18.09,25.20,7.11,28.2,,,,,,,,
JAN_22,AMOKSIKLAV 1G TABS,RX,ANTI_INFECTION,3,32.00,44.00,96.00,132.00,36.00,27.3,,,,,,,,
JAN_22,AMOKSIKLAV 228MG/5ML SUSPENSION,RX,ANTI_INFECTION,4,14.30,20.00,57.20,80.00,22.80,28.5,,,,,,,,
JAN_22,AMOKSIKLAV 457MG/5ML SUSP,RX,ANTI_INFECTION,3,20.81,29.00,62.43,87.00,24.57,28.2,,,,,,,,
JAN_22,AMOKSIKLAV 625mg TABS,RX,ANTI_INFECTION,2,21.90,30.00,43.80,60.00,16.20,27.0,,,,,,,,
JAN_22,AMOXICILLIN 500MG CAPS (UK) 21',RX,ANTI_INFECTION,3,16.00,22.00,48.00,66.00,18.00,27.3,,,,,,,,
JAN_22,amoxyl 500mg eskay,RX,ANTI_INFECTION,165,0.24,0.35,39.49,57.75,18.26,31.6,,,,,,,,
JAN_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,29,0.70,1.00,20.30,29.00,8.70,30.0,,,,,,,,
JAN_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,29,0.70,1.00,20.30,29.00,8.70,30.0,,,,,,,,
JAN_22,ANTACID CHEWABLE GALPHARM,OTC,GI_LAX_ANTACID,1,11.00,15.00,11.00,15.00,4.00,26.7,,,,,,,,
JAN_22,APC 10'S TABS KINAPHARMA,OTC,ANALGESIC,8,1.16,1.60,9.28,12.80,3.52,27.5,,,,,,,,
JAN_22,APETAMIN CYPROHEPTADINE SYRUP,OTC,VITAMINS,4,14.32,23.00,57.28,92.00,34.72,37.7,,,,,,,,
JAN_22,ARTHROTEC 75 75MG /200MCG 20'S,RX,ANALGESIC,10,3.71,5.00,37.06,50.00,12.94,25.9,,,,,,,,
JAN_22,ASCORYL SYR 125ml,OTC,VITAMINS_PED,3,4.90,8.00,14.70,24.00,9.30,38.8,,,,,,,,
JAN_22,ASMADRIN TABS 4 X 25,OTC,RESP,5,0.52,0.80,2.61,4.00,1.39,34.8,,,,,,,,
JAN_22,ASSURED ANTI- DIARRHEAL LOPERAM,OTC,GI_ANTIDIARRHOEAL,10,1.25,1.00,12.50,10.00,-2.50,-25.0,,,,,,,,
JAN_22,AUGMENTIN 625MG 14'S,RX,ANTI_INFECTION,1,59.50,82.00,59.50,82.00,22.50,27.4,,,,,,,,
JAN_22,AUNTIE MARY'S BABY GRIPE MIXTUR,OTC,MOTHER_BABY,7,6.98,10.00,48.86,70.00,21.14,30.2,,,,,,,,
JAN_22,AVOMINE PROMETHAZINE 25MG,OTC,GI_NV_MOTION_SICKNESS,5,1.85,2.00,9.25,10.00,0.75,7.5,,,,,,,,
JAN_22,AXACEF TAB 500MG ZETIVA,RX ,ANTI_INFECTION,20,3.93,5.40,78.58,108.00,29.42,27.2,,,,,,,,
JAN_22,AZIRON 500 (AZITHROMYCIN),RX,ANTI_INFECTION,8,7.00,10.00,56.00,80.00,24.00,30.0,,,,,,,,
JAN_22,"AZOMAX AZITHROMYCIN SUSP 200MG,",RX,ANTI_INFECTION,3,28.43,39.00,85.29,117.00,31.71,27.1,,,,,,,,
JAN_22,BELLS VITAMIN C SYRUP 100ML,OTC,VITAMINS_PED,5,13.00,18.00,65.00,90.00,25.00,27.8,,,,,,,,
JAN_22,BENDROFLUMETHIAZIDE 28'S 2.5MG,RX,CARDIO,7,8.00,11.00,56.00,77.00,21.00,27.3,,,,,,,,
JAN_22,BENYLIN CHILDREN DRY COUGH&SORE,OTC,COUGH_COLD_PED,1,29.20,40.00,29.20,40.00,10.80,27.0,,,,,,,,
JAN_22,BENYLIN DRY & TICKLY COUGH,OTC,COUGH_COLD,2,40.50,53.00,81.00,106.00,25.00,23.6,,,,,,,,
JAN_22,BENYLIN INFANT COUGH SYR 125ML,OTC,COUGH_COLD_PED,2,33.89,46.00,67.78,92.00,24.22,26.3,,,,,,,,
JAN_22,BETA MALT PLASTIC DRINK 330ML,OTC,FOOD,4,2.92,4.00,11.67,16.00,4.33,27.1,,,,,,,,
JAN_22,BIO OIL 200ML,OTC,PERSONAL_CARE,1,46.07,63.00,46.07,63.00,16.93,26.9,,,,,,,,
JAN_22,BIOFERON 200ML SYRUP,OTC,VITAMINS,5,17.94,25.00,89.70,125.00,35.30,28.2,,,,,,,,
JAN_22,BIOFERON CAPS,OTC,VITAMINS,3,17.49,24.00,52.47,72.00,19.53,27.1,,,,,,,,
JAN_22,BISACODYL (NOV_21OLAX) 5MG TABS,OTC,GI_LAX,6,0.34,0.50,2.04,3.00,0.96,32.0,,,,,,,,
JAN_22,BLUMOON 100mg,OTC,SEX_HEALTH_M,4,3.50,5.00,14.00,20.00,6.00,30.0,,,,,,,,
JAN_22,BONAPLEX SYRUP,OTC,VITAMINS,1,14.90,21.00,14.90,21.00,6.10,29.0,,,,,,,,
JAN_22,BONNISAN GRIPE WATER LIQUID,OTC,MOTHER_BABY,2,11.28,16.00,22.56,32.00,9.44,29.5,,,,,,,,
JAN_22,BORGES OLIVE OIL 125ML,OTC,FOOD,2,11.00,15.00,22.00,30.00,8.00,26.7,,,,,,,,
JAN_22,CALPOL 6YRS+ SYR 80ML,OTC,COUGH_COLD_PED,1,34.49,44.00,34.49,44.00,9.51,21.6,,,,,,,,
JAN_22,CALPOL INFANT 2+ MONTHS SYR 100,OTC,COUGH_COLD_PED,5,33.98,47.00,169.90,235.00,65.10,27.7,,,,,,,,
JAN_22,CARESTART MALARIA TEST,OTC,DIAGNOSTICS_MALA,14,9.00,10.00,126.00,140.00,14.00,10.0,,,,,,,,
JAN_22,CATAFLAM DICLOFENAC TABS 50MG,RX,ANALGESIC,15,1.29,1.80,19.35,27.00,7.65,28.3,,,,,,,,
JAN_22,CELEBREX CELECOXIB CAPS 200MG 1,RX,ANALGESIC,4,5.40,7.30,21.60,29.20,7.60,26.0,,,,,,,,
JAN_22,CETAPOL SYRUP,OTC,ANALGESIC,2,3.90,6.00,7.80,12.00,4.20,35.0,,,,,,,,
JAN_22,CETIRIZINE RHIZIN 30ML SYR,OTC,ALLERGY,6,2.67,4.00,16.02,24.00,7.98,33.3,,,,,,,,
JAN_22,CHLORAMPHENICOL EYE DROP 10ML,OTC,EYE,1,1.70,3.00,1.70,3.00,1.30,43.3,,,,,,,,
JAN_22,CIPRINOL TAB 500MG,RX,ANTI_INFECTION,8,3.80,5.20,30.40,41.60,11.20,26.9,,,,,,,,
JAN_22,CIPROLEX EYE/EAR DROP,RX,ANTI_INFECTION_EYE_EAR,1,9.00,12.50,9.00,12.50,3.50,28.0,,,,,,,,
JAN_22,CIPROLEX TAB 500MG,RX,ANTI_INFECTION,16,1.00,1.40,16.00,22.40,6.40,28.6,,,,,,,,
JAN_22,CIPROLEX TZ TABS,RX,ANTI_INFECTION,3,18.00,27.00,54.00,81.00,27.00,33.3,,,,,,,,
JAN_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,97,1.36,2.00,131.94,194.00,62.06,32.0,,,,,,,,
JAN_22,CLARITHROMYCIN TAB 500MG,RX,ANTI_INFECTION,1,27.80,38.00,27.80,38.00,10.20,26.8,,,,,,,,
JAN_22,CLEAN & CLEAR DEEP ACTION CREAM,OTC,PERSONAL_CARE,1,15.00,20.00,15.00,20.00,5.00,25.0,,,,,,,,
JAN_22,CLEANSING CHARCOAL TOOTHPASTE X,OTC,PERSONAL_CARE_DENT,2,10.50,14.00,21.00,28.00,7.00,25.0,,,,,,,,
JAN_22,CLOTRI-DENK CREAM 20GM,OTC,PERSONAL_CARE_F,2,18.21,25.00,36.42,50.00,13.58,27.2,,,,,,,,
JAN_22,COARTEM 20/120 mg 18 TABS,RX,ANTI_MALARIAL,1,21.78,30.00,21.78,30.00,8.22,27.4,,,,,,,,
JAN_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,7,35.80,50.00,250.60,350.00,99.40,28.4,,,,,,,,
JAN_22,COKE PLASTIC 300ML,OTC,FOOD,9,2.25,3.00,20.25,27.00,6.75,25.0,,,,,,,,
JAN_22,COLDRILIF CAPS,OTC,COUGH_COLD,8,3.40,5.00,27.20,40.00,12.80,32.0,,,,,,,,
JAN_22,COLDRILIF SYRUP,OTC,COUGH_COLD,2,5.29,7.50,10.58,15.00,4.42,29.5,,,,,,,,
JAN_22,COLGATE HERBAL T/PASTE,OTC,PERSONAL_CARE_DENT,2,8.00,10.00,16.00,20.00,4.00,20.0,,,,,,,,
JAN_22,COLODIUM LOPERAMIDE,OTC,GI_ANTIDIARRHOEAL,2,1.80,2.50,3.60,5.00,1.40,28.0,,,,,,,,
JAN_22,COMIT 50MG TABS GVBLISS,RX,SEX_HEALTH_M,5,9.00,13.00,45.00,65.00,20.00,30.8,,,,,,,,
JAN_22,CONGESTYL SYR 60ML,OTC,COUGH_COLD_PED,4,10.59,14.50,42.36,58.00,15.64,27.0,,,,,,,,
JAN_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,1,6.50,10.00,6.50,10.00,3.50,35.0,,,,,,,,
JAN_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,7,6.00,8.50,42.00,59.50,17.50,29.4,,,,,,,,
JAN_22,CORDIPIN RETARD 20MG PROLONGED,RX,CARDIO,30,0.73,1.00,21.90,30.00,8.10,27.0,,,,,,,,
JAN_22,CORORANGE DROPS 15ML,OTC,VITAMINS,2,0.00,7.00,0.00,14.00,14.00,100.0,,,,,,,,
JAN_22,COTTON WOOL 100G,OTC,PERSONAL_CARE,8,4.20,6.00,33.60,48.00,14.40,30.0,,,,,,,,
JAN_22,COTTON WOOL 25G,OTC,PERSONAL_CARE,4,1.60,2.50,6.40,10.00,3.60,36.0,,,,,,,,
JAN_22,COTTON WOOL 500G,OTC,PERSONAL_CARE,1,13.75,20.00,13.75,20.00,6.25,31.3,,,,,,,,
JAN_22,COTTON WOOL 50G,OTC,PERSONAL_CARE,2,2.70,4.00,5.40,8.00,2.60,32.5,,,,,,,,
JAN_22,CYPRODINE SYRUP,OTC,VITAMINS,2,26.00,36.00,52.00,72.00,20.00,27.8,,,,,,,,
JAN_22,CYPRODINE SYRUP,OTC,VITAMINS,3,26.00,36.00,78.00,108.00,30.00,27.8,,,,,,,,
JAN_22,DALACIN C 300MG CAPS 16'S,RX,ANTI_INFECTION,16,5.62,6.85,89.92,109.60,19.68,18.0,,,,,,,,
JAN_22,DEEP HEAT 15G,OTC,ANALGESIC,3,9.35,13.00,28.05,39.00,10.95,28.1,,,,,,,,
JAN_22,DEEP HEAT 35G,OTC,ANALGESIC,1,12.33,18.00,12.33,18.00,5.67,31.5,,,,,,,,
JAN_22,DEEP HEAT SPRAY 150ML,OTC,ANALGESIC,1,25.00,35.00,25.00,35.00,10.00,28.6,,,,,,,,
JAN_22,DIAZEPAM TABS 5MG 50's,RX,BENZO,12,0.37,0.50,4.44,6.00,1.56,26.0,,,,,,,,
JAN_22,DICLO DENK RETARD 100MG 100'S,RX,ANALGESIC,19,10.36,14.50,196.84,275.50,78.66,28.6,,,,,,,,
JAN_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,90,1.87,2.70,168.12,243.00,74.88,30.8,,,,,,,,
JAN_22,DICLOLEX POWER HEAT GEL,OTC,ANALGESIC,6,6.00,8.50,36.00,51.00,15.00,29.4,,,,,,,,
JAN_22,DIFLUCAN CAP 150MG FLUCONAZOLE,RX,ANTI_INFECTION,2,80.00,100.00,160.00,200.00,40.00,20.0,,,,,,,,
JAN_22,DOMI-10 DOMPERIDONE SUPP 10MG,RX,GI_NV,11,2.21,3.00,24.31,33.00,8.69,26.3,,,,,,,,
JAN_22,DORETA TAB,RX,ANALGESIC,45,2.25,3.04,101.20,137.00,35.80,26.1,,,,,,,,
JAN_22,DOXYCIL 100mg 10's,RX,ANTI_INFECTION,10,0.15,0.25,1.50,2.50,1.00,40.0,,,,,,,,
JAN_22,DOXYCYCLINE 100mg ACTAVIS 50's,RX,ANTI_INFECTION,10,0.42,0.50,4.20,5.00,0.80,16.0,,,,,,,,
JAN_22,DOXYCYCLINE 100MG TABS 28's,RX,ANTI_INFECTION,70,0.40,0.25,28.00,17.50,-10.50,-60.0,,,,,,,,
JAN_22,DR FRESH DENTAL FLOSS,OTC,PERSONAL_CARE_DENT,1,8.00,12.00,8.00,12.00,4.00,33.3,,,,,,,,
JAN_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,3,19.90,30.00,59.70,90.00,30.30,33.7,,,,,,,,
JAN_22,DRAGON TADALAFIL 20MG TAB,RX,SEX_HEALTH_M,11,4.23,6.00,46.50,66.00,19.50,29.5,,,,,,,,
JAN_22,DREZ OINTMENT 10G,OTC,FIRST_AID_INF,3,6.00,8.50,18.00,25.50,7.50,29.4,,,,,,,,
JAN_22,DREZ OINTMENT 30G,OTC,FIRST_AID_INF,2,12.00,17.00,24.00,34.00,10.00,29.4,,,,,,,,
JAN_22,DREZ POWDER 10G,OTC,FIRST_AID_INF,3,6.50,10.00,19.50,30.00,10.50,35.0,,,,,,,,
JAN_22,DREZ SOLUTION 100ML STEDMAN,OTC,FIRST_AID_INF,3,13.29,19.00,39.87,57.00,17.13,30.1,,,,,,,,
JAN_22,DREZ SOLUTION 30ML,OTC,FIRST_AID_INF,1,8.30,11.00,8.30,11.00,2.70,24.5,,,,,,,,
JAN_22,DUROL BLOOD TONIC 300ML,OTC,VITAMINS,3,9.00,13.00,27.00,39.00,12.00,30.8,,,,,,,,
JAN_22,DUROL TONIC 200ML,OTC,VITAMINS,3,7.00,10.00,21.00,30.00,9.00,30.0,,,,,,,,
JAN_22,DYNAREX CREPE BANDAGE,OTC,FIRST_AID,3,7.50,8.50,22.50,25.50,3.00,11.8,,,,,,,,
JAN_22,DYNEWELL SYR,OTC,VITAMINS,13,3.10,4.50,40.30,58.50,18.20,31.1,,,,,,,,
JAN_22,DYNEWELL TAB,OTC,VITAMINS,17,0.20,0.50,3.39,8.50,5.11,60.1,,,,,,,,
JAN_22,EFPAC JUNIOR,OTC,ANALGESIC,1,7.48,10.00,7.48,10.00,2.52,25.2,,,,,,,,
JAN_22,EFPAC JUNIOR,OTC,ANALGESIC,3,6.00,8.50,18.00,25.50,7.50,29.4,,,,,,,,
JAN_22,EFPAC TABS,OTC,ANALGESIC,45,1.17,1.70,52.65,76.50,23.85,31.2,,,,,,,,
JAN_22,EKUROBEWU OINTMENT 27G,OTC,FIRST_AID_INF,6,3.10,4.50,18.60,27.00,8.40,31.1,,,,,,,,
JAN_22,ENAFEN IBUPROFEN 400MG 50'S ECL,RX,ANALGESIC,5,1.20,2.00,6.00,10.00,4.00,40.0,,,,,,,,
JAN_22,E-PANOL SYR,OTC,ANALGESIC,4,3.49,5.00,13.96,20.00,6.04,30.2,,,,,,,,
JAN_22,EPIDERM CREAM 15G SHALINA,OTC,ANALGESIC,1,2.25,3.50,2.25,3.50,1.25,35.7,,,,,,,,
JAN_22,EPIDERM CREAM 30G,OTC,ANALGESIC,4,4.00,6.00,16.00,24.00,8.00,33.3,,,,,,,,
JAN_22,EPIFENAC EYE DROPS,RX,EYE,2,11.90,16.50,23.80,33.00,9.20,27.9,,,,,,,,
JAN_22,ESKAY10mg,RX,GI_ANTI_SPASMODIC,70,0.33,0.50,23.10,35.00,11.90,34.0,,,,,,,,
JAN_22,EXAMINATION GLOVES 100'S,OTC,PERSONAL_CARE,146,0.58,0.80,84.68,116.85,32.17,27.5,,,,,,,,
JAN_22,EXFORGE 5MG/160MG 28'S,RX,ANTI_DIABETIC,10,4.20,5.50,42.00,55.00,13.00,23.6,,,,,,,,
JAN_22,FACE & BODY SUNSCREEN LOTION,OTC,PERSONAL_CARE,1,10.00,14.00,10.00,14.00,4.00,28.6,,,,,,,,
JAN_22,FENBASE EXTRA,OTC,ANALGESIC,12,2.02,3.00,24.23,36.00,11.77,32.7,,,,,,,,
JAN_22,FEROGLOBIN CAPS 30 VITABIOTICS,OTC,VITAMINS,4,35.54,49.00,142.16,196.00,53.84,27.5,,,,,,,,
JAN_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,10,33.02,46.00,330.20,460.00,129.80,28.2,,,,,,,,
JAN_22,FIESTA CONDOM 3'S,OTC,SEX_HEALTH_M,22,2.50,4.00,55.00,88.00,33.00,37.5,,,,,,,,
JAN_22,FISHERMAN'S FRIEND LOZENGES,OTC,COUGH_COLD,6,5.75,8.20,34.50,49.20,14.70,29.9,,,,,,,,
JAN_22,FLAGENTYL SECNIDAZOLE TAB 500MG,RX,ANTI_HELMINTIC,4,22.00,29.00,88.00,116.00,28.00,24.1,,,,,,,,
JAN_22,FLOTAC 75MG,RX,ANALGESIC,10,2.70,3.70,27.00,37.00,10.00,27.0,,,,,,,,
JAN_22,FLUCONAZOLE 150MG CAPS UK,RX,ANTI_INFECTION,6,6.50,10.00,39.00,60.00,21.00,35.0,,,,,,,,
JAN_22,FLUREST TABS,OTC,COUGH_COLD,4,12.00,15.00,48.00,60.00,12.00,20.0,,,,,,,,
JAN_22,FLUXACIN 500MG CAPS 10'S,RX,ANTI_INFECTION,130,0.50,0.70,65.00,91.00,26.00,28.6,,,,,,,,
JAN_22,FLUXAMOX 500 CAPSULES 200'S,RX,ANTI_INFECTION,113,0.43,0.60,49.12,67.80,18.68,27.6,,,,,,,,
JAN_22,FLUXAMOX SUSP 100ML 250MG/5ML,RX,ANTI_INFECTION,1,7.98,11.00,7.98,11.00,3.02,27.5,,,,,,,,
JAN_22,FOLIC ACID 5MG TAB UK,OTC,VITAMINS,3,7.50,11.00,22.50,33.00,10.50,31.8,,,,,,,,
JAN_22,FOLIC ACID TAB 1000'S pharma,OTC,VITAMINS,17,0.26,0.50,4.49,8.50,4.01,47.2,,,,,,,,
JAN_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,10,7.00,10.00,70.00,100.00,30.00,30.0,,,,,,,,
JAN_22,GASTRONE TABS 100'S ERNEST,OTC,GI_HEARTBURN_ANTACID,4,1.17,1.60,4.68,6.40,1.72,26.9,,,,,,,,
JAN_22,GAUZE BANDAGE 3'',OTC,FIRST_AID,14,0.59,0.80,8.28,11.20,2.92,26.1,,,,,,,,
JAN_22,GAUZE BANDAGE 4'',OTC,FIRST_AID,4,0.71,1.00,2.84,4.00,1.16,29.0,,,,,,,,
JAN_22,"GAUZE BANDAGE 6""",OTC,FIRST_AID,36,0.92,1.40,33.03,50.40,17.37,34.5,,,,,,,,
JAN_22,GAUZE SINGLES LARGE,OTC,FIRST_AID,29,1.00,1.20,29.00,34.80,5.80,16.7,,,,,,,,
JAN_22,GAUZE SINGLES SMALL,OTC,FIRST_AID,12,0.80,1.00,9.60,12.00,2.40,20.0,,,,,,,,
JAN_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,40,2.30,3.50,92.04,140.00,47.96,34.3,,,,,,,,
JAN_22,GEBEDOL FORTE TABS,OTC,ANALGESIC,27,1.67,2.50,45.09,67.50,22.41,33.2,,,,,,,,
JAN_22,GEBEDOL TABS,OTC,ANALGESIC,102,1.10,2.00,112.35,204.00,91.65,44.9,,,,,,,,
JAN_22,GEN M SUSPENSION,OTC,ANTI_MALARIAL,3,15.50,22.00,46.50,66.00,19.50,29.5,,,,,,,,
JAN_22,GENTAMYCIN E/E DROPS LOCAL,RX,ANTI_INFECTION_EYE_EAR,3,1.90,3.00,5.70,9.00,3.30,36.7,,,,,,,,
JAN_22,GENTIAN VIOLET PAINTS 60ML,OTC,FIRST_AID,6,1.50,3.00,9.00,18.00,9.00,50.0,,,,,,,,
JAN_22,GIVERS KOO CAPSULES CAPS GIVERS,OTC,HERBAL,2,18.00,25.00,36.00,50.00,14.00,28.0,,,,,,,,
JAN_22,GIVERS POWER CAPS,OTC,HERBAL,3,18.00,25.00,54.00,75.00,21.00,28.0,,,,,,,,
JAN_22,GOGYNAX 30G CREAM CLOTRIMAZOLE,OTC,PERSONAL_CARE_F,1,3.90,5.50,3.90,5.50,1.60,29.1,,,,,,,,
JAN_22,GOGYNAX CLOTRIMAZOLE PESS 100MG,OTC,PERSONAL_CARE_F,1,3.30,5.00,3.30,5.00,1.70,34.0,,,,,,,,
JAN_22,GRISON SYRUP 125mg/5ml,RX,ANTI_INFECTION,1,7.98,11.00,7.98,11.00,3.02,27.5,,,,,,,,
JAN_22,GYNO-MYCOLEX PESS 400MG 3'S,OTC,PERSONAL_CARE_F,1,13.90,19.00,13.90,19.00,5.10,26.8,,,,,,,,
JAN_22,GYPRONE PLUS,OTC,VITAMINS,7,1.80,3.00,12.60,21.00,8.40,40.0,,,,,,,,
JAN_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,2,2.97,4.50,5.94,9.00,3.06,34.0,,,,,,,,
JAN_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,2,2.97,4.50,5.94,9.00,3.06,34.0,,,,,,,,
JAN_22,HAEMOGLOBIN SYRUP 200ML (AYRTON,OTC,VITAMINS,1,0.00,7.00,0.00,7.00,7.00,100.0,,,,,,,,
JAN_22,HEPTOPEP SYRUP,OTC,VITAMINS,2,14.08,20.00,28.16,40.00,11.84,29.6,,,,,,,,
JAN_22,HI LADY VIRGIN HERBAL INTIMATE,OTC,SEX_HEALTH_F,1,16.50,23.00,16.50,23.00,6.50,28.3,,,,,,,,
JAN_22,HISTAZINE 10MG TABS,OTC,ALLERGY,4,0.50,1.00,2.01,4.00,1.99,49.8,,,,,,,,
JAN_22,HYDROGEN PEROXIDE 200ML MAL-TIT,OTC,PERSONAL_CARE_DENT,3,3.00,4.50,9.00,13.50,4.50,33.3,,,,,,,,
JAN_22,HYDROGEN PEROXIDE B.P 200ML ECL,OTC,PERSONAL_CARE_DENT,5,4.69,6.50,23.45,32.50,9.05,27.8,,,,,,,,
JAN_22,IBUCAP 10 TABS,OTC,ANALGESIC,6,1.53,2.50,9.18,15.00,5.82,38.8,,,,,,,,
JAN_22,imax herbal delay spray 18ml,OTC,SEX_HEALTH_U,2,22.00,31.00,44.00,62.00,18.00,29.0,,,,,,,,
JAN_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,17,13.00,18.00,221.00,306.00,85.00,27.8,,,,,,,,
JAN_22,IMODIUM 2MG CAPS,OTC,GI_ANTIDIARRHOEAL,2,12.07,17.00,24.14,34.00,9.86,29.0,,,,,,,,
JAN_22,INOXIME CEFIXIME TABS 200MG 10',RX,ANTI_INFECTION,1,0.80,1.10,0.80,1.10,0.30,27.3,,,,,,,,
JAN_22,JOY OINTMENT CREAM,OTC,PERSONAL_CARE_F,15,2.30,3.83,34.50,57.50,23.00,40.0,,,,,,,,
JAN_22,KAMACLOX MOUTHWASH,OTC,PERSONAL_CARE_DENT,4,8.43,12.00,33.72,48.00,14.28,29.8,,,,,,,,
