year,month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin
2021,JAN_22,CELEBREX CELECOXIB CAPS 200MG 1,RX,ANALGESIC,4,5.4,7.3,21.6,29.2,7.6,26
2021,JAN_22,CETAPOL SYRUP,OTC,ANALGESIC,2,3.9,6,7.8,12,4.2,35
2021,JAN_22,CETIRIZINE RHIZIN 30ML SYR,OTC,ALLERGY,6,2.67,4,16.02,24,7.98,33.3
2021,JAN_22,CHLORAMPHENICOL EYE DROP 10ML,OTC,EYE,1,1.7,3,1.7,3,1.3,43.3
2021,JAN_22,CIPRINOL TAB 500MG,RX,ANTI_INFECTION,8,3.8,5.2,30.4,41.6,11.2,26.9
2021,JAN_22,CIPROLEX EYE/EAR DROP,RX,ANTI_INFECTION_EYE_EAR,1,9,12.5,9,12.5,3.5,28
2021,JAN_22,CIPROLEX TAB 500MG,RX,ANTI_INFECTION,16,1,1.4,16,22.4,6.4,28.6
2021,JAN_22,CIPROLEX TZ TABS,RX,ANTI_INFECTION,3,18,27,54,81,27,33.3
2021,JAN_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,97,1.36,2,131.94,194,62.06,32
2021,JAN_22,CLARITHROMYCIN TAB 500MG,RX,ANTI_INFECTION,1,27.8,38,27.8,38,10.2,26.8
2021,JAN_22,CLEAN & CLEAR DEEP ACTION CREAM,OTC,PERSONAL_CARE,1,15,20,15,20,5,25
2021,JAN_22,CLEANSING CHARCOAL TOOTHPASTE X,OTC,PERSONAL_CARE_DENT,2,10.5,14,21,28,7,25
2021,JAN_22,CLOTRI-DENK CREAM 20GM,OTC,PERSONAL_CARE_F,2,18.21,25,36.42,50,13.58,27.2
2021,JAN_22,COARTEM 20/120 mg 18 TABS,RX,ANTI_MALARIAL,1,21.78,30,21.78,30,8.22,27.4
2021,JAN_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,7,35.8,50,250.6,350,99.4,28.4
2021,JAN_22,COKE PLASTIC 300ML,OTC,FOOD,9,2.25,3,20.25,27,6.75,25
2021,JAN_22,COLDRILIF CAPS,OTC,COUGH_COLD,8,3.4,5,27.2,40,12.8,32
2021,JAN_22,COLDRILIF SYRUP,OTC,COUGH_COLD,2,5.29,7.5,10.58,15,4.42,29.5
2021,JAN_22,COLGATE HERBAL T/PASTE,OTC,PERSONAL_CARE_DENT,2,8,10,16,20,4,20
2021,JAN_22,COLODIUM LOPERAMIDE,OTC,GI_ANTIDIARRHOEAL,2,1.8,2.5,3.6,5,1.4,28
2021,JAN_22,COMIT 50MG TABS GVBLISS,RX,SEX_HEALTH_M,5,9,13,45,65,20,30.8
2021,JAN_22,CONGESTYL SYR 60ML,OTC,COUGH_COLD_PED,4,10.59,14.5,42.36,58,15.64,27
2021,JAN_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,1,6.5,10,6.5,10,3.5,35
2021,JAN_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,7,6,8.5,42,59.5,17.5,29.4
2021,JAN_22,CORDIPIN RETARD 20MG PROLONGED,RX,CARDIO,30,0.73,1,21.9,30,8.1,27
2021,JAN_22,CORORANGE DROPS 15ML,OTC,VITAMINS,2,0,7,0,14,14,100
2021,JAN_22,COTTON WOOL 100G,OTC,PERSONAL_CARE,8,4.2,6,33.6,48,14.4,30
2021,JAN_22,COTTON WOOL 25G,OTC,PERSONAL_CARE,4,1.6,2.5,6.4,10,3.6,36
2021,JAN_22,COTTON WOOL 500G,OTC,PERSONAL_CARE,1,13.75,20,13.75,20,6.25,31.3
2021,JAN_22,COTTON WOOL 50G,OTC,PERSONAL_CARE,2,2.7,4,5.4,8,2.6,32.5
2021,JAN_22,CYPRODINE SYRUP,OTC,VITAMINS,2,26,36,52,72,20,27.8
2021,JAN_22,CYPRODINE SYRUP,OTC,VITAMINS,3,26,36,78,108,30,27.8
2021,JAN_22,DALACIN C 300MG CAPS 16'S,RX,ANTI_INFECTION,16,5.62,6.85,89.92,109.6,19.68,18
2021,JAN_22,DEEP HEAT 15G,OTC,ANALGESIC,3,9.35,13,28.05,39,10.95,28.1
2021,JAN_22,DEEP HEAT 35G,OTC,ANALGESIC,1,12.33,18,12.33,18,5.67,31.5
2021,JAN_22,DEEP HEAT SPRAY 150ML,OTC,ANALGESIC,1,25,35,25,35,10,28.6
2021,JAN_22,DIAZEPAM TABS 5MG 50's,RX,BENZO,12,0.37,0.5,4.44,6,1.56,26
2021,JAN_22,DICLO DENK RETARD 100MG 100'S,RX,ANALGESIC,19,10.36,14.5,196.84,275.5,78.66,28.6
2021,JAN_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,90,1.87,2.7,168.12,243,74.88,30.8
2021,JAN_22,DICLOLEX POWER HEAT GEL,OTC,ANALGESIC,6,6,8.5,36,51,15,29.4
2021,JAN_22,DIFLUCAN CAP 150MG FLUCONAZOLE,RX,ANTI_INFECTION,2,80,100,160,200,40,20
2021,JAN_22,DOMI-10 DOMPERIDONE SUPP 10MG,RX,GI_NV,11,2.21,3,24.31,33,8.69,26.3
2021,JAN_22,DORETA TAB,RX,ANALGESIC,45,2.25,3.04,101.2,137,35.8,26.1
2021,JAN_22,DOXYCIL 100mg 10's,RX,ANTI_INFECTION,10,0.15,0.25,1.5,2.5,1,40
2021,JAN_22,DOXYCYCLINE 100mg ACTAVIS 50's,RX,ANTI_INFECTION,10,0.42,0.5,4.2,5,0.8,16
2021,JAN_22,DOXYCYCLINE 100MG TABS 28's,RX,ANTI_INFECTION,70,0.4,0.25,28,17.5,-10.5,-60
2021,JAN_22,DR FRESH DENTAL FLOSS,OTC,PERSONAL_CARE_DENT,1,8,12,8,12,4,33.3
2021,JAN_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,3,19.9,30,59.7,90,30.3,33.7
2021,JAN_22,DRAGON TADALAFIL 20MG TAB,RX,SEX_HEALTH_M,11,4.23,6,46.5,66,19.5,29.5
2021,JAN_22,DREZ OINTMENT 10G,OTC,FIRST_AID_INF,3,6,8.5,18,25.5,7.5,29.4
2021,JAN_22,DREZ OINTMENT 30G,OTC,FIRST_AID_INF,2,12,17,24,34,10,29.4
2021,JAN_22,DREZ POWDER 10G,OTC,FIRST_AID_INF,3,6.5,10,19.5,30,10.5,35
2021,JAN_22,DREZ SOLUTION 100ML STEDMAN,OTC,FIRST_AID_INF,3,13.29,19,39.87,57,17.13,30.1
2021,JAN_22,DREZ SOLUTION 30ML,OTC,FIRST_AID_INF,1,8.3,11,8.3,11,2.7,24.5
2021,JAN_22,DUROL BLOOD TONIC 300ML,OTC,VITAMINS,3,9,13,27,39,12,30.8
2021,JAN_22,DUROL TONIC 200ML,OTC,VITAMINS,3,7,10,21,30,9,30
2021,JAN_22,DYNAREX CREPE BANDAGE,OTC,FIRST_AID,3,7.5,8.5,22.5,25.5,3,11.8
2021,JAN_22,DYNEWELL SYR,OTC,VITAMINS,13,3.1,4.5,40.3,58.5,18.2,31.1
2021,JAN_22,DYNEWELL TAB,OTC,VITAMINS,17,0.2,0.5,3.39,8.5,5.11,60.1
2021,JAN_22,EFPAC JUNIOR,OTC,ANALGESIC,1,7.48,10,7.48,10,2.52,25.2
2021,JAN_22,EFPAC JUNIOR,OTC,ANALGESIC,3,6,8.5,18,25.5,7.5,29.4
2021,JAN_22,EFPAC TABS,OTC,ANALGESIC,45,1.17,1.7,52.65,76.5,23.85,31.2
2021,JAN_22,EKUROBEWU OINTMENT 27G,OTC,FIRST_AID_INF,6,3.1,4.5,18.6,27,8.4,31.1
2021,JAN_22,ENAFEN IBUPROFEN 400MG 50'S ECL,RX,ANALGESIC,5,1.2,2,6,10,4,40
2021,JAN_22,E-PANOL SYR,OTC,ANALGESIC,4,3.49,5,13.96,20,6.04,30.2
2021,JAN_22,EPIDERM CREAM 15G SHALINA,OTC,ANALGESIC,1,2.25,3.5,2.25,3.5,1.25,35.7
2021,JAN_22,EPIDERM CREAM 30G,OTC,ANALGESIC,4,4,6,16,24,8,33.3
2021,JAN_22,EPIFENAC EYE DROPS,RX,EYE,2,11.9,16.5,23.8,33,9.2,27.9
2021,JAN_22,ESKAY10mg,RX,GI_ANTI_SPASMODIC,70,0.33,0.5,23.1,35,11.9,34
2021,JAN_22,EXAMINATION GLOVES 100'S,OTC,PERSONAL_CARE,146,0.58,0.8,84.68,116.85,32.17,27.5
2021,JAN_22,EXFORGE 5MG/160MG 28'S,RX,ANTI_DIABETIC,10,4.2,5.5,42,55,13,23.6
2021,JAN_22,FACE & BODY SUNSCREEN LOTION,OTC,PERSONAL_CARE,1,10,14,10,14,4,28.6
2021,JAN_22,FENBASE EXTRA,OTC,ANALGESIC,12,2.02,3,24.23,36,11.77,32.7
2021,JAN_22,FEROGLOBIN CAPS 30 VITABIOTICS,OTC,VITAMINS,4,35.54,49,142.16,196,53.84,27.5
2021,JAN_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,10,33.02,46,330.2,460,129.8,28.2
2021,JAN_22,FIESTA CONDOM 3'S,OTC,SEX_HEALTH_M,22,2.5,4,55,88,33,37.5
2021,JAN_22,FISHERMAN'S FRIEND LOZENGES,OTC,COUGH_COLD,6,5.75,8.2,34.5,49.2,14.7,29.9
2021,JAN_22,FLAGENTYL SECNIDAZOLE TAB 500MG,RX,ANTI_HELMINTIC,4,22,29,88,116,28,24.1
2021,JAN_22,FLOTAC 75MG,RX,ANALGESIC,10,2.7,3.7,27,37,10,27
2021,JAN_22,FLUCONAZOLE 150MG CAPS UK,RX,ANTI_INFECTION,6,6.5,10,39,60,21,35
2021,JAN_22,FLUREST TABS,OTC,COUGH_COLD,4,12,15,48,60,12,20
2021,JAN_22,FLUXACIN 500MG CAPS 10'S,RX,ANTI_INFECTION,130,0.5,0.7,65,91,26,28.6
2021,JAN_22,FLUXAMOX 500 CAPSULES 200'S,RX,ANTI_INFECTION,113,0.43,0.6,49.12,67.8,18.68,27.6
2021,JAN_22,FLUXAMOX SUSP 100ML 250MG/5ML,RX,ANTI_INFECTION,1,7.98,11,7.98,11,3.02,27.5
2021,JAN_22,FOLIC ACID 5MG TAB UK,OTC,VITAMINS,3,7.5,11,22.5,33,10.5,31.8
2021,JAN_22,FOLIC ACID TAB 1000'S pharma,OTC,VITAMINS,17,0.26,0.5,4.49,8.5,4.01,47.2
2021,JAN_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,10,7,10,70,100,30,30
2021,JAN_22,GASTRONE TABS 100'S ERNEST,OTC,GI_HEARTBURN_ANTACID,4,1.17,1.6,4.68,6.4,1.72,26.9
2021,JAN_22,GAUZE BANDAGE 3'',OTC,FIRST_AID,14,0.59,0.8,8.28,11.2,2.92,26.1
2021,JAN_22,GAUZE BANDAGE 4'',OTC,FIRST_AID,4,0.71,1,2.84,4,1.16,29
2021,JAN_22,"GAUZE BANDAGE 6""",OTC,FIRST_AID,36,0.92,1.4,33.03,50.4,17.37,34.5
2021,JAN_22,GAUZE SINGLES LARGE,OTC,FIRST_AID,29,1,1.2,29,34.8,5.8,16.7
2021,JAN_22,GAUZE SINGLES SMALL,OTC,FIRST_AID,12,0.8,1,9.6,12,2.4,20
2021,JAN_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,40,2.3,3.5,92.04,140,47.96,34.3
2021,JAN_22,GEBEDOL FORTE TABS,OTC,ANALGESIC,27,1.67,2.5,45.09,67.5,22.41,33.2
2021,JAN_22,GEBEDOL TABS,OTC,ANALGESIC,102,1.1,2,112.35,204,91.65,44.9
2021,JAN_22,GEN M SUSPENSION,OTC,ANTI_MALARIAL,3,15.5,22,46.5,66,19.5,29.5
2021,JAN_22,GENTAMYCIN E/E DROPS LOCAL,RX,ANTI_INFECTION_EYE_EAR,3,1.9,3,5.7,9,3.3,36.7
2021,JAN_22,GENTIAN VIOLET PAINTS 60ML,OTC,FIRST_AID,6,1.5,3,9,18,9,50
2021,JAN_22,GIVERS KOO CAPSULES CAPS GIVERS,OTC,HERBAL,2,18,25,36,50,14,28
2021,JAN_22,GIVERS POWER CAPS,OTC,HERBAL,3,18,25,54,75,21,28
2021,JAN_22,GOGYNAX 30G CREAM CLOTRIMAZOLE,OTC,PERSONAL_CARE_F,1,3.9,5.5,3.9,5.5,1.6,29.1
2021,JAN_22,GOGYNAX CLOTRIMAZOLE PESS 100MG,OTC,PERSONAL_CARE_F,1,3.3,5,3.3,5,1.7,34
2021,JAN_22,GRISON SYRUP 125mg/5ml,RX,ANTI_INFECTION,1,7.98,11,7.98,11,3.02,27.5
2021,JAN_22,GYNO-MYCOLEX PESS 400MG 3'S,OTC,PERSONAL_CARE_F,1,13.9,19,13.9,19,5.1,26.8
2021,JAN_22,GYPRONE PLUS,OTC,VITAMINS,7,1.8,3,12.6,21,8.4,40
2021,JAN_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,2,2.97,4.5,5.94,9,3.06,34
2021,JAN_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,2,2.97,4.5,5.94,9,3.06,34
2021,JAN_22,HAEMOGLOBIN SYRUP 200ML (AYRTON,OTC,VITAMINS,1,0,7,0,7,7,100
2021,JAN_22,HEPTOPEP SYRUP,OTC,VITAMINS,2,14.08,20,28.16,40,11.84,29.6
2021,JAN_22,HI LADY VIRGIN HERBAL INTIMATE,OTC,SEX_HEALTH_F,1,16.5,23,16.5,23,6.5,28.3
2021,JAN_22,HISTAZINE 10MG TABS,OTC,ALLERGY,4,0.5,1,2.01,4,1.99,49.8
2021,JAN_22,HYDROGEN PEROXIDE 200ML MAL-TIT,OTC,PERSONAL_CARE_DENT,3,3,4.5,9,13.5,4.5,33.3
2021,JAN_22,HYDROGEN PEROXIDE B.P 200ML ECL,OTC,PERSONAL_CARE_DENT,5,4.69,6.5,23.45,32.5,9.05,27.8
2021,JAN_22,IBUCAP 10 TABS,OTC,ANALGESIC,6,1.53,2.5,9.18,15,5.82,38.8
2021,JAN_22,imax herbal delay spray 18ml,OTC,SEX_HEALTH_U,2,22,31,44,62,18,29
2021,JAN_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,17,13,18,221,306,85,27.8
2021,JAN_22,IMODIUM 2MG CAPS,OTC,GI_ANTIDIARRHOEAL,2,12.07,17,24.14,34,9.86,29
2021,JAN_22,INOXIME CEFIXIME TABS 200MG 10',RX,ANTI_INFECTION,1,0.8,1.1,0.8,1.1,0.3,27.3
2021,JAN_22,JOY OINTMENT CREAM,OTC,PERSONAL_CARE_F,15,2.3,3.83,34.5,57.5,23,40
2021,JAN_22,KAMACLOX MOUTHWASH,OTC,PERSONAL_CARE_DENT,4,8.43,12,33.72,48,14.28,29.8
2021,JAN_22,KAMAGRA 50mg,OTC,SEX_HEALTH_M,6,4.25,6,25.5,36,10.5,29.2
2021,JAN_22,KIDICS SYRUP 200ML,OTC,VITAMINS_PED,1,9.5,13.5,9.5,13.5,4,29.6
2021,JAN_22,KINGDOM GARLIC CAPS,OTC,VITAMINS,2,17.32,24,34.64,48,13.36,27.8
2021,JAN_22,KISS CONDOM,OTC,SEX_HEALTH_M,24,1.1,2,26.4,48,21.6,45
2021,JAN_22,KLOVINAL VAGINAL PESS.,OTC,PERSONAL_CARE_F,1,19,28,19,28,9,32.1
2021,JAN_22,KOFFEX ADULT SYRUP,OTC,COUGH_COLD,3,4.5,7,13.5,21,7.5,35.7
2021,JAN_22,KOFLET SYR. 100ML,OTC,COUGH_COLD,2,12.89,19,25.78,38,12.22,32.2
2021,JAN_22,KWIK ACTION TABS KINAPHARMA,OTC,ANALGESIC,13,0.71,1,9.23,13,3.77,29
2021,JAN_22,LACLOSE LACTULOSE 100ML LIQUID,OTC,GI_LAX,1,16.24,22,16.24,22,5.76,26.2
2021,JAN_22,LACTULOSE SYR 300,OTC,GI_LAX,1,25.48,35,25.48,35,9.52,27.2
2021,JAN_22,LEMSIP COLD & FLU 10'S,OTC,COUGH_COLD,13,3.08,4.2,40.04,54.6,14.56,26.7
2021,JAN_22,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,12,4.5,6.5,54,78,24,30.8
2021,JAN_22,LETALIN EXPECTORANT SYR 125ML,OTC,COUGH_COLD,4,1.85,5,7.4,20,12.6,63
2021,JAN_22,LETAVIN 500mg TABS,RX,ANTI_INFECTION,7,4.2,6,29.4,42,12.6,30
2021,JAN_22,LEVON 2 TABS,OTC,SEX_HEALTH_F,1,5.98,8.5,5.98,8.5,2.52,29.6
2021,JAN_22,LEVOTHYROXINE 100MIC. TABS,RX,HYPOTHYROID,28,0.43,0.6,12.04,16.8,4.76,28.3
2021,JAN_22,LEXOTANIL TABS 1.5MG 30'S,RX,BENZO,2,1.27,1.7,2.54,3.4,0.86,25.3
2021,JAN_22,LISINOPRIL 10MG TABS 28'S,RX,CARDIO,28,0.39,0.55,11,15.4,4.4,28.6
2021,JAN_22,LISTERINE MOUTHWASH 250ML,OTC,PERSONAL_CARE_DENT,1,16,22,16,22,6,27.3
2021,JAN_22,LOFNAC 100MG TABS,RX,ANALGESIC,7,0.79,2,5.53,14,8.47,60.5
2021,JAN_22,LOFNAC GEL 30G,RX,ANALGESIC,2,5.1,7,10.2,14,3.8,27.1
2021,JAN_22,LOFNAC SUPP 100MG,RX,ANALGESIC,30,0.9,1.5,27,45,18,40
2021,JAN_22,LONART DS TABS 80MG/480MG,OTC,ANTI_MALARIAL,16,15.3,22,244.8,352,107.2,30.5
2021,JAN_22,LONART SUSP 60ML,OTC,ANTI_MALARIAL,2,10.81,15,21.62,30,8.38,27.9
2021,JAN_22,LOSARTAN 50MG TABS 28'S,RX,CARDIO,14,0.48,0.65,6.72,9.1,2.38,26.2
2021,JAN_22,LUBRIMAX GEL 50G,OTC,SEX_HEALTH_U,1,14,20,14,20,6,30
2021,JAN_22,LUEX BABY CHESTY COUGH SYRUP 10,OTC,COUGH_COLD_PED,1,7,10,7,10,3,30
2021,JAN_22,LUFART DS TABS,OTC,ANTI_MALARIAL,6,11.8,17,70.8,102,31.2,30.6
2021,JAN_22,LUMETRUST FORTE 80/480 mg,OTC,ANTI_MALARIAL,7,6.5,9,45.5,63,17.5,27.8
2021,JAN_22,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,48,6.5,10,312,480,168,35
2021,JAN_22,M&B SULPHATHIAXOLE 500mg,RX,ANTI_INFECTION,1,2.6,4,2.6,4,1.4,35
2021,JAN_22,MAGACID SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,6.06,10,12.12,20,7.88,39.4
2021,JAN_22,MAGACID tabs,OTC,GI_HEARTBURN_ANTACID,10,0.7,1,7,10,3,30
2021,JAN_22,MAJOR SORE THROAT LOZ,OTC,COUGH_COLD,42,1.28,1.6,53.76,67.2,13.44,20
2021,JAN_22,MALAR 2 FORTE TABLET,OTC,ANTI_MALARIAL,6,6.98,13,41.88,78,36.12,46.3
2021,JAN_22,MALAR 2 SUSP,OTC,ANTI_MALARIAL,1,7.05,12,7.05,12,4.95,41.3
2021,JAN_22,MALTA GUINESS 330ML DRINK,OTC,FOOD,13,2.92,4,37.96,52,14.04,27
2021,JAN_22,MARK II INHALER 6'S,OTC,COUGH_COLD,4,6.6,9,26.4,36,9.6,26.7
2021,JAN_22,MARK II INHALER 6'S,OTC,COUGH_COLD,4,6.6,9,26.4,36,9.6,26.7
2021,JAN_22,MASADA MIXTURE 330ML,OTC,ANTI_MALARIAL,1,9.3,13,9.3,13,3.7,28.5
2021,JAN_22,MEDLINE BANDAGE,OTC,FIRST_AID,1,6,7,6,7,1,14.3
2021,JAN_22,MENTHODEX 100ML,OTC,COUGH_COLD,4,12,16.5,48,66,18,27.3
2021,JAN_22,MENTHODEX 200ML,OTC,COUGH_COLD,5,20,27.5,100,137.5,37.5,27.3
2021,JAN_22,MENTHOX COUGH LOZENGES,OTC,COUGH_COLD,18,0.49,0.8,8.82,14.4,5.58,38.8
2021,JAN_22,METAGYL METRONIDAZOLE 200MG TAB,RX,ANTI_INFECTION,20,0.09,0.15,1.8,3,1.2,40
2021,JAN_22,METAGYL METRONIDAZOLE 400MG TAB,RX,ANTI_INFECTION,130,0.1,0.2,12.65,26,13.35,51.3
2021,JAN_22,METAGYL SUSP. 200MG/ 5ML -100ML,RX,ANTI_INFECTION,1,4.39,6,4.39,6,1.61,26.8
2021,JAN_22,METFORMIN DENK 1000MG,RX,ANTI_DIABETIC,15,0.98,1.4,14.7,21,6.3,30
2021,JAN_22,METFORMIN-DENK 500MG,RX,ANTI_DIABETIC,30,0.47,0.65,14.1,19.5,5.4,27.7
2021,JAN_22,METHYLATED SPIRIT 200ML,OTC,PERSONAL_CARE,8,3.5,5,28,40,12,30
2021,JAN_22,METHYLATED SPIRIT 60ML,OTC,PERSONAL_CARE,6,1.5,3,9,18,9,50
2021,JAN_22,METROLEX F TABS,RX,ANTI_INFECTION,3,9,13.5,27,40.5,13.5,33.3
2021,JAN_22,METROLEX F TABS,RX,ANTI_INFECTION,1,9,12.5,9,12.5,3.5,28
2021,JAN_22,METRONIDAZOLE TABS 400MG UK,RX,ANTI_INFECTION,6,6.59,9,39.54,54,14.46,26.8
2021,JAN_22,MIST POT CIT 200ML,OTC,NA,4,2.5,4,10,16,6,37.5
2021,JAN_22,MIST SENNACO 200ML,OTC,GI_LAX,12,2.5,3.5,30,42,12,28.6
2021,JAN_22,MIST TRISILICATE SYR,OTC,GI_HEARTBURN_ANTACID,5,2.5,3.5,12.5,17.5,5,28.6
2021,JAN_22,MR Q PACK QULOUN,OTC,SEX_HEALTH_M,39,3.8,5.5,148.2,214.5,66.3,30.9
2021,JAN_22,MULTIVITAMINE TAB LOCAL,OTC,VITAMINS,51,0.15,0.3,7.65,15.3,7.65,50
2021,JAN_22,MYCOLEX 3 CREAM,OTC,ANTI_INFECTION,1,15,21,15,21,6,28.6
2021,JAN_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,10,1.8,2.5,18,25,7,28
2021,JAN_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,41,1.65,2.3,67.59,94.3,26.71,28.3
2021,JAN_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,3,13.5,19,40.5,57,16.5,28.9
2021,JAN_22,NESBEN TABS,RX,ANTI_INFECTION,5,3.5,5,17.5,25,7.5,30
2021,JAN_22,NEXCOFER 30 CAPS ECL,OTC,VITAMINS,3,5.59,8,16.77,24,7.23,30.1
2021,JAN_22,NIFECARD XL TABS 30MG 30'S LEK,RX,CARDIO,30,0.82,1.15,24.6,34.5,9.9,28.7
2021,JAN_22,NO 10 LIVER SALT PLAIN,OTC,GI_LAX_ANTACID,47,0.39,0.6,18.18,28.2,10.02,35.5
2021,JAN_22,NO-SPA 40MG 100'S,RX,GI_ANTI_SPASMODIC,2,6.57,9,13.14,18,4.86,27
2021,JAN_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,16.23,22.5,32.46,45,12.54,27.9
2021,JAN_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,6,16.23,22.5,97.38,135,37.62,27.9
2021,JAN_22,NUGEL SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,3,14.93,21,44.79,63,18.21,28.9
2021,JAN_22,OLIVE OIL 70ml,OTC,FOOD,1,12,17,12,17,5,29.4
2021,JAN_22,OMEAID 20mg,RX,GI_ACID_REFLUX,8,1.5,2.5,12,20,8,40
2021,JAN_22,ORS SACHET LOCAL,OTC,ELECTROLYTES,19,0.51,1,9.61,19,9.39,49.4
2021,JAN_22,OSTEOCALCIN,OTC,VITAMINS,1,9.39,13,9.39,13,3.61,27.8
2021,JAN_22,OTRIVIN ADULT NASAL DROPS 10ML,OTC,COUGH_COLD,1,18.81,26,18.81,26,7.19,27.7
2021,JAN_22,OTRIVINE CHILD DROPS 10ML,OTC,COUGH_COLD_PED,1,22.86,31,22.86,31,8.14,26.3
2021,JAN_22,OXAFEN CAPS 20MG,RX,ANALGESIC,1,0.85,1.5,0.85,1.5,0.65,43.3
2021,JAN_22,PANACIN TABS 400/300mg,OTC,ANALGESIC,2,0.9,1.5,1.8,3,1.2,40
2021,JAN_22,PANADOL EXTRA ADVANCE TABS 14'S,OTC,ANALGESIC,2,20.58,25,41.16,50,8.84,17.7
2021,JAN_22,PARACETAMOL 500MG TABS RIDDLES,OTC,ANALGESIC,86,0.44,0.6,37.84,51.6,13.76,26.7
2021,JAN_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,58,1.69,2.3,98.02,133.4,35.38,26.5
2021,JAN_22,PARACETAMOL CAPLET AYRTON 16's,OTC,ANALGESIC,2,2.2,3.5,4.4,7,2.6,37.1
2021,JAN_22,PARACETAMOL DENK 125MG SUPP,OTC,ANALGESIC,3,1.35,1.8,4.06,5.4,1.34,24.8
2021,JAN_22,PARACETAMOL DENK 250MG SUPP,OTC,ANALGESIC,3,1.54,2.2,4.62,6.6,1.98,30
2021,JAN_22,PENICILLIN OINTMENT,OTC,FIRST_AID_INF,4,3.5,5,14,20,6,30
2021,JAN_22,PERMOXYL SUSP 125MG,RX,ANTI_INFECTION,1,4.98,7,4.98,7,2.02,28.9
2021,JAN_22,PIRITON ORIG TABS 30'S,OTC,ALLERGY,64,0.9,1.3,57.6,83.2,25.6,30.8
2021,JAN_22,PIRITON SYRUP 150ML,OTC,ALLERGY,2,35.61,48,71.22,96,24.78,25.8
2021,JAN_22,PLASTER singles,OTC,FIRST_AID,22,0.16,0.2,3.52,4.4,0.88,20
2021,JAN_22,PONSTAN 250MG CAPS 50'S,RX,ANALGESIC,25,0.81,1.1,20.25,27.5,7.25,26.4
2021,JAN_22,POSTINOR 2 LEVONORGESTREL TABS,OTC,SEX_HEALTH_F,3,25.29,34,75.87,102,26.13,25.6
2021,JAN_22,PREGNACARE 19 30'S UK,OTC,VITAMINS,1,47.01,64,47.01,64,16.99,26.5
2021,JAN_22,PREGNACARE PLUS OMEGA 3,OTC,VITAMINS,1,94.23,127,94.23,127,32.77,25.8
2021,JAN_22,PREGNANCY TEST KITS,OTC,DIAGNOSTICS_PREG,48,0.98,2,47,96,49,51
2021,JAN_22,PROWOMAN CAPS 30'S,OTC,VITAMINS,1,38.98,53,38.98,53,14.02,26.5
2021,JAN_22,RAPINOL 4'S TABS,OTC,ANALGESIC,11,0.4,0.6,4.4,6.6,2.2,33.3
2021,JAN_22,RAPINOL 4'S TABS,OTC,ANALGESIC,21,0.4,0.6,8.4,12.6,4.2,33.3
2021,JAN_22,RHINATHIOL ADULT CARBOSYSTEINE,OTC,COUGH_COLD,2,20.7,30,41.4,60,18.6,31
2021,JAN_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,37,0.53,1,19.61,37,17.39,47
2021,JAN_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,11,0.53,1,5.83,11,5.17,47
2021,JAN_22,RONFIT FORTE CAPS,OTC,ANALGESIC,23,2.3,3.5,52.9,80.5,27.6,34.3
2021,JAN_22,ROOTER TYTONIC,OTC,HERBAL,5,13,18,65,90,25,27.8
2021,JAN_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,20,6.29,9,125.8,180,54.2,30.1
2021,JAN_22,RUBBING ALCOHOL LOCAL,OTC,FIRST_AID,3,13,19,39,57,18,31.6
2021,JAN_22,SALBUTAMOL 4MG TAB LOCAL,RX,RESP,4,0.32,0.5,1.28,2,0.72,36
2021,JAN_22,SALBUTAMOL INHALER,RX,RESP,1,16.89,23,16.89,23,6.11,26.6
2021,JAN_22,SALINE NASAL DROPS LOCAL,OTC,COUGH_COLD,5,3,4.5,15,22.5,7.5,33.3
